seed,checkpoint_epoch,checkpoint_fraction,method,sigma,component,component_label,layer_index,avg_sample_cosine,mean_estimate_cosine,sample_variance,batch_variance
6,240,1.0,np,0.15,layer_3,Layer 3,2,0.37862940787260113,0.969437874853611,0.010706484026741236,0.00011472563437564531
6,240,1.0,np_fan_in,0.1,all,All layers,-1,0.16531682823303984,0.8571187108755112,0.00652825681027025,2.9473803124346887e-05
6,240,1.0,np_fan_in,0.1,layer_1,Layer 1,0,0.05004394283905876,0.616281945258379,0.006808438978623599,2.5103129701165017e-05
6,240,1.0,np_fan_in,0.1,layer_2,Layer 2,1,0.1252734467717801,0.8444998860359192,0.005545432271901518,2.439192462588835e-05
6,240,1.0,np_fan_in,0.1,layer_3,Layer 3,2,0.3741180646779261,0.9190195202827454,0.012149394489824772,0.0001050942123583809
6,240,1.0,np_fixed,0.3,all,All layers,-1,0.15603006823638832,0.8702342808246613,0.006549063429702073,3.638801285887894e-05
6,240,1.0,np_fixed,0.3,layer_1,Layer 1,0,0.039077118885683146,0.5142614953219891,0.006751527020242065,2.924500267909025e-05
6,240,1.0,np_fixed,0.3,layer_2,Layer 2,1,0.09822658545566204,0.7485347632318735,0.005568373890127987,2.9937551005332352e-05
6,240,1.0,np_fixed,0.3,layer_3,Layer 3,2,0.35398344256294273,0.9738171771168709,0.012774869333952665,0.00014513579299091361
6,240,1.0,wp,0.225,all,All layers,-1,0.05852887038307321,0.5892016850411892,0.057364632841199636,0.00029391309908533003
6,240,1.0,wp,0.225,layer_1,Layer 1,0,0.01755093136125178,0.2598395999521017,0.05655024340376258,0.00024802628286124673
6,240,1.0,wp,0.225,layer_2,Layer 2,1,0.039893782405935475,0.46819234639406204,0.05692613450810313,0.0003145594491797965
6,240,1.0,wp,0.225,layer_3,Layer 3,2,0.17467359457411175,0.8699794486165047,0.06738772569224238,0.0004958367553626886
7,1,0.004166666666666667,np,0.15,all,All layers,-1,0.07979787113101035,0.7171508688479662,0.009586822357960045,4.2228764186802437e-05
7,1,0.004166666666666667,np,0.15,layer_1,Layer 1,0,0.012210301077667888,0.2062551686540246,0.00923581060487777,3.3266328728132066e-05
7,1,0.004166666666666667,np,0.15,layer_2,Layer 2,1,0.017079600717655314,0.15252566104754806,0.00929545285180211,5.353739584279538e-05
7,1,0.004166666666666667,np,0.15,layer_3,Layer 3,2,0.22991888264368754,0.991915687918663,0.014725874527357519,2.3459201123898765e-05
7,1,0.004166666666666667,np_fan_in,0.1,all,All layers,-1,0.07697319194133646,0.7159057594835758,0.00987748964689672,4.13897257658391e-05
7,1,0.004166666666666667,np_fan_in,0.1,layer_1,Layer 1,0,0.010810326640644519,0.19333588518202305,0.010514193098060787,4.157782404945465e-05
7,1,0.004166666666666667,np_fan_in,0.1,layer_2,Layer 2,1,0.022634273993677803,0.33758315024897456,0.008537800866179168,3.625803685736173e-05
7,1,0.004166666666666667,np_fan_in,0.1,layer_3,Layer 3,2,0.24412877513677816,0.9881419166922569,0.015501375310122967,8.093845326584415e-05
7,1,0.004166666666666667,np_fixed,0.3,all,All layers,-1,0.08952960519632143,0.7977550327777863,0.009886245941743255,3.9116400557759334e-05
7,1,0.004166666666666667,np_fixed,0.3,layer_1,Layer 1,0,0.009920558901110134,0.14978732890449464,0.010409071343019605,4.1294646507594734e-05
7,1,0.004166666666666667,np_fixed,0.3,layer_2,Layer 2,1,0.020523025081295526,0.35626120679080486,0.008504790544975549,3.0531012953360914e-05
7,1,0.004166666666666667,np_fixed,0.3,layer_3,Layer 3,2,0.25092664894521777,0.994810938835144,0.016755283810198307,9.037354595875513e-05
7,1,0.004166666666666667,wp,0.225,all,All layers,-1,0.02740508963282385,0.3473306565429084,0.06909214844927192,0.00031254444911610335
7,1,0.004166666666666667,wp,0.225,layer_1,Layer 1,0,-0.0005133651068717879,-0.01205072645097971,0.06836208468303084,0.00028797216873499565
7,1,0.004166666666666667,wp,0.225,layer_2,Layer 2,1,0.0047591607033079224,0.05882036569528282,0.06839256780222058,0.00032294630545948166
7,1,0.004166666666666667,wp,0.225,layer_3,Layer 3,2,0.10003754797457182,0.659377109259367,0.08052928652614355,0.00042590788871166296
7,120,0.5,np,0.15,all,All layers,-1,0.08533415206823823,0.747561439871788,0.005500830942764878,2.629400660225656e-05
7,120,0.5,np,0.15,layer_1,Layer 1,0,0.04976751334491685,0.5938249826431274,0.005128301563672721,2.301702670592931e-05
7,120,0.5,np,0.15,layer_2,Layer 2,1,0.05686196172546261,0.646145261824131,0.00521107210079208,2.4936407953646267e-05
7,120,0.5,np,0.15,layer_3,Layer 3,2,0.18946957047658847,0.9686652421951294,0.010799134150147438,6.337063587125158e-05
7,120,0.5,np_fan_in,0.1,all,All layers,-1,0.09034630874519961,0.7604190930724144,0.006372684263624251,2.8847978910562233e-05
7,120,0.5,np_fan_in,0.1,layer_1,Layer 1,0,0.04250101236104153,0.5384146347641945,0.006389767047949135,2.88911433017347e-05
7,120,0.5,np_fan_in,0.1,layer_2,Layer 2,1,0.07148881902715706,0.7205888517200947,0.005588464351603761,2.2347689082380384e-05
7,120,0.5,np_fan_in,0.1,layer_3,Layer 3,2,0.18453103766078888,0.918632984161377,0.012509782798588276,8.050498308875831e-05
7,120,0.5,np_fixed,0.3,all,All layers,-1,0.09815100854671831,0.7933327704668045,0.006250058126170188,2.9315358688108972e-05
7,120,0.5,np_fixed,0.3,layer_1,Layer 1,0,0.049418836021316304,0.5840524286031723,0.006374352553393692,2.8718002113237162e-05
7,120,0.5,np_fixed,0.3,layer_2,Layer 2,1,0.0630939015972975,0.714134469628334,0.0056000243639573455,2.2032853166820132e-05
7,120,0.5,np_fixed,0.3,layer_3,Layer 3,2,0.2238570980587004,0.9361093267798424,0.010455969953909516,9.235426796294632e-05
7,120,0.5,wp,0.225,all,All layers,-1,0.03528983594069359,0.4287512507289648,0.0526342005468905,0.0002604668516141828
7,120,0.5,wp,0.225,layer_1,Layer 1,0,0.020182859323951637,0.2905865143984556,0.051849170587956905,0.00023351727759290952
7,120,0.5,wp,0.225,layer_2,Layer 2,1,0.02228593323992527,0.29521106625907123,0.05225406587123871,0.0002664271250978345
7,120,0.5,wp,0.225,layer_3,Layer 3,2,0.09770446469601665,0.737366734072566,0.061955530662089586,0.0004283812268113252
7,240,1.0,np,0.15,all,All layers,-1,0.08318215007078228,0.7038862146437168,0.005346205522073433,3.1399415547639364e-05
7,240,1.0,np,0.15,layer_1,Layer 1,0,0.04317237432152486,0.5378751382231712,0.004989050154108554,2.2139654674901976e-05
7,240,1.0,np,0.15,layer_2,Layer 2,1,0.05710195158474107,0.5572100388817489,0.005059981718659401,3.085645954570282e-05
7,240,1.0,np,0.15,layer_3,Layer 3,2,0.16486751818447376,0.8921738639473915,0.010493239969946444,0.00010982117100866162
7,240,1.0,np_fan_in,0.1,all,All layers,-1,0.07756260900790343,0.6972105540335178,0.006471249565947801,3.309289945718774e-05
7,240,1.0,np_fan_in,0.1,layer_1,Layer 1,0,0.03615826948922536,0.5083327814936638,0.006651310948655009,2.6542303430687753e-05
7,240,1.0,np_fan_in,0.1,layer_2,Layer 2,1,0.055939959137231196,0.6570274122059345,0.005715855601010844,2.3648686010346864e-05
7,240,1.0,np_fan_in,0.1,layer_3,Layer 3,2,0.15626176700995226,0.7910777162760496,0.011073904926888645,0.00016105139275168767
7,240,1.0,np_fixed,0.3,all,All layers,-1,0.0725018796964226,0.6487910747528076,0.006370375107508153,3.468058093858417e-05
7,240,1.0,np_fixed,0.3,layer_1,Layer 1,0,0.04278394787030114,0.5501285642385483,0.00657467421842739,2.7481734150569537e-05
7,240,1.0,np_fixed,0.3,layer_2,Layer 2,1,0.04090331001737771,0.4019761858507991,0.0055574586731381714,3.0045345624785114e-05
7,240,1.0,np_fixed,0.3,layer_3,Layer 3,2,0.15627884451177276,0.7834954904392362,0.011239310842938721,0.0001293532377530937
7,240,1.0,wp,0.225,all,All layers,-1,0.02601757184850939,0.3250028041366022,0.052158938720822334,0.00027256383327767253
7,240,1.0,wp,0.225,layer_1,Layer 1,0,0.008016119201336854,0.14926012558862567,0.05168146826326847,0.0002229201218142407
7,240,1.0,wp,0.225,layer_2,Layer 2,1,0.015344867500546875,0.21837434638291597,0.051408547442406416,0.0002765025619737571
7,240,1.0,wp,0.225,layer_3,Layer 3,2,0.07712668252048994,0.4850930832326412,0.061981824692338705,0.0006382037026924081
8,1,0.004166666666666667,np,0.15,all,All layers,-1,0.06510916675044882,0.5837799869477749,0.009567288216203451,4.620107915798144e-05
8,1,0.004166666666666667,np,0.15,layer_1,Layer 1,0,0.003234864285923323,0.030106968013569713,0.009178174077533185,4.0044634260993917e-05
8,1,0.004166666666666667,np,0.15,layer_2,Layer 2,1,0.003838392477900736,0.051987975370138884,0.009196639177389443,4.749784125124279e-05
8,1,0.004166666666666667,np,0.15,layer_3,Layer 3,2,0.1861470811729911,0.9873473346233368,0.015645391773432493,8.507853937089749e-05
8,1,0.004166666666666667,np_fan_in,0.1,all,All layers,-1,0.07252366717642265,0.6469469331204891,0.010055893566459417,4.381895450933371e-05
8,1,0.004166666666666667,np_fan_in,0.1,layer_1,Layer 1,0,0.012701439382756993,0.1931351786479354,0.010280493414029479,4.146513720115763e-05
8,1,0.004166666666666667,np_fan_in,0.1,layer_2,Layer 2,1,0.02800649154466252,0.3196965716779232,0.008929810079280287,4.328046657064988e-05
8,1,0.004166666666666667,np_fan_in,0.1,layer_3,Layer 3,2,0.19624839894264975,0.9831466898322105,0.017267759889364243,6.695739682527346e-05
8,1,0.004166666666666667,np_fixed,0.3,all,All layers,-1,0.061451925320363546,0.6036220118403435,0.009827002533711493,3.5524687973520486e-05
8,1,0.004166666666666667,np_fixed,0.3,layer_1,Layer 1,0,0.009311541833519676,0.14704524772241712,0.010084978071972728,3.607950861805875e-05
8,1,0.004166666666666667,np_fixed,0.3,layer_2,Layer 2,1,0.012765285690951107,0.1710858469014056,0.00877239613328129,3.212878596059454e-05
8,1,0.004166666666666667,np_fixed,0.3,layer_3,Layer 3,2,0.1775910913789024,0.9783044680953026,0.01620005036238581,5.825330808306717e-05
8,1,0.004166666666666667,wp,0.225,all,All layers,-1,0.023294541762567178,0.31956725381314754,0.07113789580762386,0.0003041783875232795
8,1,0.004166666666666667,wp,0.225,layer_1,Layer 1,0,0.0009584509095399578,1.586414873600006e-05,0.07089801412075758,0.00027981065977655817
8,1,0.004166666666666667,wp,0.225,layer_2,Layer 2,1,0.002320386965402577,0.03755635838024318,0.07000389229506254,0.000327414098137524
8,1,0.004166666666666667,wp,0.225,layer_3,Layer 3,2,0.08613084758056477,0.7305443771183491,0.0821289625018835,0.0003132345382255153
8,120,0.5,np,0.15,all,All layers,-1,0.11781658080455487,0.7911350205540657,0.005543537758057937,2.9067047535136226e-05
8,120,0.5,np,0.15,layer_1,Layer 1,0,0.04643846526751076,0.5983233042061329,0.0051844423287548125,2.0189698602735007e-05
8,120,0.5,np,0.15,layer_2,Layer 2,1,0.08282017057717894,0.6693097092211246,0.005255631782347336,2.7093881044493173e-05
8,120,0.5,np,0.15,layer_3,Layer 3,2,0.2539900772603384,0.9033346325159073,0.010719551821239293,0.00011587116523514851
8,120,0.5,np_fan_in,0.1,all,All layers,-1,0.09827557668485204,0.7692160755395889,0.006364169763401151,2.857991489690903e-05
8,120,0.5,np_fan_in,0.1,layer_1,Layer 1,0,0.03863199240381855,0.5414438433945179,0.0062671618652530015,2.3421979221893707e-05
8,120,0.5,np_fan_in,0.1,layer_2,Layer 2,1,0.07811387814391157,0.706710385158658,0.005741158849559724,2.4900614221223805e-05
8,120,0.5,np_fan_in,0.1,layer_3,Layer 3,2,0.1938360887269179,0.9106270223855972,0.012124322005547583,9.927780456564506e-05
8,120,0.5,np_fixed,0.3,all,All layers,-1,0.10359374442927372,0.6118794116191566,0.006426800217013806,4.638056020667136e-05
8,120,0.5,np_fixed,0.3,layer_1,Layer 1,0,0.05002332736739277,0.5836259536445141,0.006369232491124421,3.003028359671589e-05
8,120,0.5,np_fixed,0.3,layer_2,Layer 2,1,0.06469647423665634,0.5112583041191101,0.005712981917895377,3.1913380553305615e-05
8,120,0.5,np_fixed,0.3,layer_3,Layer 3,2,0.23859542188123062,0.571025624871254,0.012597889639437199,0.00029292022736626677
8,120,0.5,wp,0.225,all,All layers,-1,0.039432679833593436,0.46191296726465225,0.0562285496853292,0.0002511618313292274
8,120,0.5,wp,0.225,layer_1,Layer 1,0,0.017939372193552572,0.26550189638510346,0.05557021079584956,0.00022487822207040153
8,120,0.5,wp,0.225,layer_2,Layer 2,1,0.028562830109755546,0.3646284001879394,0.05562519282102585,0.0002636210592754651
8,120,0.5,wp,0.225,layer_3,Layer 3,2,0.11252009706712063,0.6765711270272732,0.06632211105898023,0.0003617567945184419
8,240,1.0,np,0.15,all,All layers,-1,0.09355296625051324,0.7107584960758686,0.005414682673290372,3.943118395000056e-05
8,240,1.0,np,0.15,layer_1,Layer 1,0,0.047419400643699795,0.5951920337975025,0.00500815809937194,2.224388094873575e-05
8,240,1.0,np,0.15,layer_2,Layer 2,1,0.06325275697002629,0.4773861737921834,0.0051726979145314544,4.58645258731849e-05
8,240,1.0,np,0.15,layer_3,Layer 3,2,0.20951284020702587,0.8752078711986542,0.010602755704894662,0.00012546286234282888
8,240,1.0,np_fan_in,0.1,all,All layers,-1,0.0778563215417004,0.6480564922094345,0.00616453995462507,3.4960977700393414e-05
8,240,1.0,np_fan_in,0.1,layer_1,Layer 1,0,0.037841165610666395,0.5240141339600086,0.006141734076663852,2.2464066205429845e-05
8,240,1.0,np_fan_in,0.1,layer_2,Layer 2,1,0.04974360097820257,0.49611398950219154,0.005518718826351687,3.194159796748863e-05
8,240,1.0,np_fan_in,0.1,layer_3,Layer 3,2,0.17368288293801015,0.739773832494393,0.011513553210534155,0.00015909129797364585
8,240,1.0,np_fixed,0.3,all,All layers,-1,0.08978907312773382,0.6856793537735939,0.006275747029576451,3.675952507364855e-05
8,240,1.0,np_fixed,0.3,layer_1,Layer 1,0,0.035532134652773564,0.49445182643830776,0.006308526324573904,2.5000949108289205e-05
8,240,1.0,np_fixed,0.3,layer_2,Layer 2,1,0.05535812522652463,0.5436084074899554,0.005585118196904659,3.662738458842796e-05
8,240,1.0,np_fixed,0.3,layer_3,Layer 3,2,0.20437751425391376,0.7556519999634475,0.011538543156348169,0.00013188524690121994
8,240,1.0,wp,0.225,all,All layers,-1,0.02378226834408679,0.3098255004733801,0.05324206501245499,0.00027134220727020875
8,240,1.0,wp,0.225,layer_1,Layer 1,0,0.01109028052641937,0.172487304196693,0.05242137471213937,0.0002273364534630673
8,240,1.0,wp,0.225,layer_2,Layer 2,1,0.009124578045096617,0.12111514341086149,0.052820786368101835,0.00027100404440716375
8,240,1.0,wp,0.225,layer_3,Layer 3,2,0.07218395091516261,0.5960303861647844,0.06317783752456307,0.0006260935278987745
9,1,0.004166666666666667,np,0.15,all,All layers,-1,0.09151889546052794,0.6503029782325029,0.009955817018635571,4.533975743470364e-05
9,1,0.004166666666666667,np,0.15,layer_1,Layer 1,0,0.0087956637533163,0.12100275792181492,0.009630539105273783,3.741207558505266e-05
9,1,0.004166666666666667,np,0.15,layer_2,Layer 2,1,0.02174241338260193,0.2613440117565915,0.009455644816625863,3.637240251919138e-05
9,1,0.004166666666666667,np,0.15,layer_3,Layer 3,2,0.2699377372501961,0.8288716785609722,0.016559419338591397,0.0001805000592298711
9,1,0.004166666666666667,np_fan_in,0.1,all,All layers,-1,0.12223076736657579,0.7835189290344715,0.010098734172061086,4.676760113397904e-05
9,1,0.004166666666666667,np_fan_in,0.1,layer_1,Layer 1,0,0.008915847638688017,0.11270989384502172,0.010526026017032564,5.026191638535238e-05
9,1,0.004166666666666667,np_fan_in,0.1,layer_2,Layer 2,1,0.011057318208031575,0.20099967543501407,0.008881376008503139,4.215564899823221e-05
9,1,0.004166666666666667,np_fan_in,0.1,layer_3,Layer 3,2,0.33538041851328065,0.9446551278233528,0.016419260064139962,5.570867546111913e-05
9,1,0.004166666666666667,np_fixed,0.3,all,All layers,-1,0.11318460052322431,0.7755225272849202,0.010032392106950283,3.840252497866459e-05
9,1,0.004166666666666667,np_fixed,0.3,layer_1,Layer 1,0,0.004289414671749607,0.042164092883467674,0.010408172267489135,4.351573170424672e-05
9,1,0.004166666666666667,np_fixed,0.3,layer_2,Layer 2,1,0.016265317766525792,0.23893099499400705,0.008794984605628997,3.41147730296143e-05
9,1,0.004166666666666667,np_fixed,0.3,layer_3,Layer 3,2,0.2995286020808332,0.8862178884446621,0.016925406525842845,3.179888730642233e-05
9,1,0.004166666666666667,wp,0.225,all,All layers,-1,0.042157944773074024,0.4894872037693858,0.07351487316191196,0.0003367265708220657
9,1,0.004166666666666667,wp,0.225,layer_1,Layer 1,0,0.005916281618604557,0.10098657989874482,0.0729874880053103,0.0002883377637772355
9,1,0.004166666666666667,wp,0.225,layer_2,Layer 2,1,0.009743980190220707,0.12643699906766415,0.07298837322741747,0.0003740017200470902
9,1,0.004166666666666667,wp,0.225,layer_3,Layer 3,2,0.1494914770998245,0.7886493876576424,0.08194590546190739,0.00042563558417896274
9,120,0.5,np,0.15,all,All layers,-1,0.08407117300885147,0.6731234677135944,0.009429003286641091,4.982451218893402e-05
9,120,0.5,np,0.15,layer_1,Layer 1,0,0.016312566352790252,0.23433750309050083,0.009042869613040239,3.886864351443364e-05
9,120,0.5,np,0.15,layer_2,Layer 2,1,0.026088867663474954,0.3366215070709586,0.009174910373985767,4.54794860615948e-05
9,120,0.5,np,0.15,layer_3,Layer 3,2,0.23143508101663124,0.7853891402482986,0.014550810912624002,0.00017223168197233463
9,120,0.5,np_fan_in,0.1,all,All layers,-1,0.078322140405506,0.6994600966572762,0.009516935679130256,4.367147971606755e-05
9,120,0.5,np_fan_in,0.1,layer_1,Layer 1,0,0.011813512022005548,0.17754155700094998,0.010014109197072685,4.4561801814779756e-05
9,120,0.5,np_fan_in,0.1,layer_2,Layer 2,1,0.029396380825479202,0.3859894387423992,0.008206345373764634,4.217679679641151e-05
9,120,0.5,np_fan_in,0.1,layer_3,Layer 3,2,0.22136797751997317,0.9728242754936218,0.016024266718886793,4.8506341272513964e-05
9,120,0.5,np_fixed,0.3,all,All layers,-1,0.06946676151390722,0.6779092513024807,0.009378935908898711,4.151976349930919e-05
9,120,0.5,np_fixed,0.3,layer_1,Layer 1,0,0.011355164681096614,0.15720504289492965,0.00980688736308366,4.179291636319249e-05
9,120,0.5,np_fixed,0.3,layer_2,Layer 2,1,0.019446486726307437,0.2920415997505188,0.00813298049615696,3.067501847908716e-05
9,120,0.5,np_fixed,0.3,layer_3,Layer 3,2,0.18812195349116034,0.96701580286026,0.01592297130264342,0.00012609249938577705
9,120,0.5,wp,0.225,all,All layers,-1,0.029160540951916877,0.3723374493420124,0.07065212726593018,0.0003147734678350389
9,120,0.5,wp,0.225,layer_1,Layer 1,0,0.007983893590953054,0.13980119861662388,0.07045165728777647,0.00028925274637003895
9,120,0.5,wp,0.225,layer_2,Layer 2,1,0.00671787430197052,0.08595414433511905,0.06974119087681174,0.0003363486976013519
9,120,0.5,wp,0.225,layer_3,Layer 3,2,0.10541161603625065,0.702551007270813,0.07954336330294609,0.00034633740870049223
9,240,1.0,np,0.15,all,All layers,-1,0.12801664477048835,0.7123438594862819,0.005960374895948917,3.334281313982501e-05
9,240,1.0,np,0.15,layer_1,Layer 1,0,0.04146355089824283,0.5131814479827881,0.00553047438734211,2.7592525384534383e-05
9,240,1.0,np,0.15,layer_2,Layer 2,1,0.08326185820023208,0.5405371729284525,0.005673169274814427,3.3788048995120334e-05
9,240,1.0,np,0.15,layer_3,Layer 3,2,0.26282672886081854,0.8476068507879972,0.011697221547365189,7.578324357382371e-05
9,240,1.0,np_fan_in,0.1,all,All layers,-1,0.13724948451472302,0.6663186624646187,0.0065597351640462875,4.795479912900191e-05
9,240,1.0,np_fan_in,0.1,layer_1,Layer 1,0,0.044753822880113606,0.5483554527163506,0.006950828246772289,3.195696808688808e-05
9,240,1.0,np_fan_in,0.1,layer_2,Layer 2,1,0.10703811655625942,0.6545577421784401,0.005319076415617019,3.497450813938485e-05
9,240,1.0,np_fan_in,0.1,layer_3,Layer 3,2,0.2787663170725864,0.6471170410513878,0.01335626165382564,0.0002797797592393181
9,240,1.0,np_fixed,0.3,all,All layers,-1,0.13524634342272368,0.7147515467368066,0.006463496189098805,3.586209959394182e-05
9,240,1.0,np_fixed,0.3,layer_1,Layer 1,0,0.03969903899601377,0.5230233557522297,0.006735279108397663,2.952987438220589e-05
9,240,1.0,np_fixed,0.3,layer_2,Layer 2,1,0.09091896057522415,0.5396297052502632,0.00525197439128533,2.6230890284750785e-05
9,240,1.0,np_fixed,0.3,layer_3,Layer 3,2,0.2987104298503255,0.7601538859307766,0.013981405994854867,0.00016356956530216848
9,240,1.0,wp,0.225,all,All layers,-1,0.044916730978997066,0.45376529078930616,0.059817001689225435,0.000294795436275308
9,240,1.0,wp,0.225,layer_1,Layer 1,0,0.011903241766159074,0.19779091235250235,0.0587902725674212,0.00023236833658302203
9,240,1.0,wp,0.225,layer_2,Layer 2,1,0.03358807993529354,0.38385548116639256,0.05944752460345626,0.0003321948752272874
9,240,1.0,wp,0.225,layer_3,Layer 3,2,0.12801092208768144,0.5613054239656776,0.07098666578531265,0.0004950168950017542
