seed,checkpoint_epoch,checkpoint_fraction,method,sigma,component,component_label,layer_index,avg_sample_cosine,mean_estimate_cosine,sample_variance,batch_variance
2,1,0.02,np_fixed,0.19,layer_1,Layer 1,0,0.0029277525136861527,0.009270238301223916,2.76100805873433e-05,2.756189697578511e-06
2,1,0.02,np_fixed,0.19,layer_2,Layer 2,1,0.01052372798970595,0.033417718459131815,1.5204138153910284e-05,1.5215629311843977e-06
2,1,0.02,np_fixed,0.19,layer_3,Layer 3,2,0.13948423943759589,0.32505898217877843,1.7165580965925272e-05,2.8712557078364614e-06
2,1,0.02,wp,0.0125,all,All layers,-1,0.00026404093704824325,0.0008390707315430121,0.011872716755379953,0.0011872306680175788
2,1,0.02,wp,0.0125,layer_1,Layer 1,0,0.00017884397056099752,0.0005683814234501083,0.01187264921424715,0.001187225802690791
2,1,0.02,wp,0.0125,layer_2,Layer 2,1,0.000438394733446144,0.0013929886147979445,0.011873518135827368,0.0011873416628812433
2,1,0.02,wp,0.0125,layer_3,Layer 3,2,0.00447132885834456,0.014228344241523689,0.011872878450604961,0.001184518879239002
2,25,0.5,np,0.0175,all,All layers,-1,0.015268639009493356,0.04831494072117531,2.067833116142284e-05,2.0894211249930227e-06
2,25,0.5,np,0.0175,layer_1,Layer 1,0,0.01485214211036632,0.047306613469629756,1.4760417533070629e-05,1.4799497631845772e-06
2,25,0.5,np,0.0175,layer_2,Layer 2,1,0.014377680873558743,0.04515983038017695,8.841245485049294e-05,8.987664947533891e-06
2,25,0.5,np,0.0175,layer_3,Layer 3,2,0.04925698439892539,0.13781037937496643,0.00018243518453436757,2.2710018343144946e-05
2,25,0.5,np_fan_in,0.0055,all,All layers,-1,0.014758900300702016,0.046374160620338736,2.0891154963930157e-05,2.1358748886772877e-06
2,25,0.5,np_fan_in,0.0055,layer_1,Layer 1,0,0.014675041791826767,0.04655395692490223,1.3865206592131669e-05,1.3932509467561309e-06
2,25,0.5,np_fan_in,0.0055,layer_2,Layer 2,1,0.013039378642298358,0.040817344538570235,0.00010347389729584561,1.0659125972642054e-05
2,25,0.5,np_fan_in,0.0055,layer_3,Layer 3,2,0.06992066189434917,0.15151735570427374,0.00010222609816154803,2.1235118781899304e-05
2,25,0.5,np_fixed,0.19,all,All layers,-1,0.009393144991357068,0.029743173281135765,4.5775993303765e-05,4.590140134866169e-06
2,25,0.5,np_fixed,0.19,layer_1,Layer 1,0,0.007892690720953983,0.025031600730855637,4.649694028208949e-05,4.649295708491303e-06
