seed,checkpoint_epoch,checkpoint_fraction,method,sigma,component,component_label,layer_index,avg_sample_cosine,mean_estimate_cosine,sample_variance,batch_variance
3,25,0.5,np_fan_in,0.0525,layer_1,Layer 1,0,0.00373739459270809,0.037736823423228295,0.570897239790513,0.005914535480909622
3,25,0.5,np_fan_in,0.0525,layer_2,Layer 2,1,0.03367927684229541,0.22791872990246004,0.004435728096331542,5.5412086378335234e-05
3,25,0.5,np_fan_in,0.0525,layer_3,Layer 3,2,0.17945163513853019,0.1265879893532166,0.015535562098599397,0.002549280426823176
3,25,0.5,np_fixed,0.45,all,All layers,-1,0.03471282336812874,0.26775976293541204,0.014541615860966535,0.0001583668546048172
3,25,0.5,np_fixed,0.45,layer_1,Layer 1,0,0.012518756108069424,0.1258259082213044,0.06047061518407785,0.0006357156781282706
3,25,0.5,np_fixed,0.45,layer_2,Layer 2,1,0.025149062174896663,0.20892203166507758,0.00814623458024401,8.558083925611125e-05
3,25,0.5,np_fixed,0.45,layer_3,Layer 3,2,0.20370471761895956,0.4054396202931037,0.012850179795462352,0.0009432202894878663
3,25,0.5,wp,0.1,all,All layers,-1,0.004795513486198363,0.04764139628610932,0.5700025645586161,0.005728894056609044
3,25,0.5,wp,0.1,layer_1,Layer 1,0,0.0023869880122003727,0.023780887248890045,0.5695057268326099,0.0056569437782924906
3,25,0.5,wp,0.1,layer_2,Layer 2,1,0.0029488461538189764,0.029463345369395728,0.5700246352415819,0.005717854477608433
3,25,0.5,wp,0.1,layer_3,Layer 3,2,0.0433917579696751,0.22220767561632854,0.5760029503932366,0.0084062580878918
3,50,1.0,np,0.1,all,All layers,-1,0.039835048095927604,0.23321372010530186,0.010710139830525104,0.00015103303594514727
3,50,1.0,np,0.1,layer_1,Layer 1,0,0.006531116864370863,0.06585504501843109,0.05792804380448965,0.0005900338744350638
3,50,1.0,np,0.1,layer_2,Layer 2,1,0.04285099757351096,0.24584872419945897,0.004077033562442431,6.045847840141505e-05
3,50,1.0,np,0.1,layer_3,Layer 3,2,0.19636582477677325,0.12898293962845436,0.0163701329810115,0.0038749497258462585
3,50,1.0,np_fan_in,0.0525,all,All layers,-1,0.026910739880155375,0.1907685840394921,0.09596464506422098,0.0009205716277042833
3,50,1.0,np_fan_in,0.0525,layer_1,Layer 1,0,0.004445267150357092,0.043289715099112634,0.75898505288821,0.0069251415042135
