seed,condition,condition_label,input_scale,checkpoint_epoch,batch_index,method,method_label,sigma,mean_estimate_cosine,avg_sample_cosine,sample_variance,batch_variance
7,base,"[-1, 1]",1.0,240,4,wp,WP,0.225,0.31584444642066956,0.023267044668318703,0.05297263711690903,0.000246804382186383
7,base,"[-1, 1]",1.0,240,5,np,IS-NP,0.15,0.8528664112091064,0.10880786509199727,0.004448442719876766,2.472080450388603e-05
7,base,"[-1, 1]",1.0,240,5,np_fan_in,Fan-in NP,0.1,0.7866623401641846,0.07141453619406093,0.005761111155152321,2.800961556204129e-05
7,base,"[-1, 1]",1.0,240,5,np_fixed,Vanilla NP,0.3,0.9152187705039978,0.11458243274634393,0.005286915693432093,2.119243254128378e-05
7,base,"[-1, 1]",1.0,240,5,wp,WP,0.225,0.3350488841533661,0.027018617656237136,0.04687843471765518,0.0002567475021351129
7,base,"[-1, 1]",1.0,240,6,np,IS-NP,0.15,0.4625932574272156,0.03687246639165096,0.005490290466696024,2.8176702471682802e-05
7,base,"[-1, 1]",1.0,240,6,np_fan_in,Fan-in NP,0.1,0.43789607286453247,0.03325506438486627,0.006079759914427996,2.75350030278787e-05
7,base,"[-1, 1]",1.0,240,6,np_fixed,Vanilla NP,0.3,0.5563833713531494,0.04102306577454631,0.006030835211277008,2.7678861442836933e-05
7,base,"[-1, 1]",1.0,240,6,wp,WP,0.225,0.1827334314584732,0.01075985645596423,0.05359065905213356,0.0002533328952267766
7,base,"[-1, 1]",1.0,240,7,np,IS-NP,0.15,0.9568376541137695,0.22854193714986953,0.005814783275127411,4.010455450043082e-05
7,base,"[-1, 1]",1.0,240,7,np_fan_in,Fan-in NP,0.1,0.9504788517951965,0.17939039276728483,0.0070476653054356575,3.1908875826047733e-05
7,base,"[-1, 1]",1.0,240,7,np_fixed,Vanilla NP,0.3,0.96235591173172,0.19037878304079642,0.007279195822775364,2.807197415677365e-05
7,base,"[-1, 1]",1.0,240,7,wp,WP,0.225,0.6592515707015991,0.057258396948964216,0.05606566742062569,0.00027094947290606797
7,scaled,"[-5, 5]",5.0,1,0,np,IS-NP,0.15,0.9850496053695679,0.3335399013594724,0.006190654821693897,3.286003993707709e-05
7,scaled,"[-5, 5]",5.0,1,0,np_fan_in,Fan-in NP,0.1,0.8882285356521606,0.1362870775706445,0.06226164102554321,0.0003224885440431535
7,scaled,"[-5, 5]",5.0,1,0,np_fixed,Vanilla NP,0.3,0.9041333794593811,0.12557125497648183,0.059210795909166336,0.0002114709059242159
7,scaled,"[-5, 5]",5.0,1,0,wp,WP,0.225,0.8887895941734314,0.1301782854211827,0.051700789481401443,0.0002515749365556985
7,scaled,"[-5, 5]",5.0,1,1,np,IS-NP,0.15,0.9627969264984131,0.20169442894645423,0.00863200705498457,3.5497821954777464e-05
7,scaled,"[-5, 5]",5.0,1,1,np_fan_in,Fan-in NP,0.1,0.7841468453407288,0.07756317796593067,0.07895810902118683,0.0003116649459116161
7,scaled,"[-5, 5]",5.0,1,1,np_fixed,Vanilla NP,0.3,0.6949049234390259,0.06617106855783277,0.08092240244150162,0.0003739219973795116
7,scaled,"[-5, 5]",5.0,1,1,wp,WP,0.225,0.7775052785873413,0.07858849040858332,0.0663713589310646,0.0002795642940327525
7,scaled,"[-5, 5]",5.0,1,2,np,IS-NP,0.15,0.5756441950798035,0.03740531018314262,0.014382293447852135,6.236268382053822e-05
7,scaled,"[-5, 5]",5.0,1,2,np_fan_in,Fan-in NP,0.1,0.19873060286045074,0.01546413669057074,0.14193587005138397,0.0007520575309172273
7,scaled,"[-5, 5]",5.0,1,2,np_fixed,Vanilla NP,0.3,0.28981813788414,0.020700157244937144,0.14414432644844055,0.0006352261989377439
7,scaled,"[-5, 5]",5.0,1,2,wp,WP,0.225,0.4755520522594452,0.032451914058765394,0.09143322706222534,0.0003921958850696683
7,scaled,"[-5, 5]",5.0,1,3,np,IS-NP,0.15,0.9064615368843079,0.12155194978913642,0.014843218959867954,6.231149018276483e-05
7,scaled,"[-5, 5]",5.0,1,3,np_fan_in,Fan-in NP,0.1,0.4540193974971771,0.03373569283843002,0.13512079417705536,0.0006605743546970189
7,scaled,"[-5, 5]",5.0,1,3,np_fixed,Vanilla NP,0.3,0.5755359530448914,0.0368968314952023,0.13377146422863007,0.000393991096643731
7,scaled,"[-5, 5]",5.0,1,3,wp,WP,0.225,0.5810518860816956,0.04173988561184767,0.09662142395973206,0.0003966426302213222
7,scaled,"[-5, 5]",5.0,1,4,np,IS-NP,0.15,0.7120409607887268,0.07022320586256683,0.013041486032307148,7.15817732270807e-05
7,scaled,"[-5, 5]",5.0,1,4,np_fan_in,Fan-in NP,0.1,0.410269558429718,0.029492859621192715,0.12650611996650696,0.0005184424226172268
7,scaled,"[-5, 5]",5.0,1,4,np_fixed,Vanilla NP,0.3,0.3882092237472534,0.028399097213256633,0.12791626155376434,0.0005990102072246373
7,scaled,"[-5, 5]",5.0,1,4,wp,WP,0.225,0.35378068685531616,0.025411010834397986,0.08824047446250916,0.00042309475247748196
7,scaled,"[-5, 5]",5.0,1,5,np,IS-NP,0.15,0.1968614012002945,0.01532903977301127,0.009480309672653675,4.550565790850669e-05
7,scaled,"[-5, 5]",5.0,1,5,np_fan_in,Fan-in NP,0.1,0.2410391867160797,0.020325295593890284,0.09686625003814697,0.0005287963431328535
7,scaled,"[-5, 5]",5.0,1,5,np_fixed,Vanilla NP,0.3,0.19295363128185272,0.010955135303811403,0.10481113195419312,0.0003185223031323403
7,scaled,"[-5, 5]",5.0,1,5,wp,WP,0.225,0.136192187666893,0.010379349144447285,0.06617094576358795,0.00032254273537546396
7,scaled,"[-5, 5]",5.0,1,6,np,IS-NP,0.15,0.5601246356964111,0.04758185440150555,0.011028091423213482,4.225039447192103e-05
7,scaled,"[-5, 5]",5.0,1,6,np_fan_in,Fan-in NP,0.1,0.23237739503383636,0.015353046508971601,0.10774214565753937,0.00041877644252963364
7,scaled,"[-5, 5]",5.0,1,6,np_fixed,Vanilla NP,0.3,0.26973244547843933,0.020072432551629996,0.10367980599403381,0.0005177001585252583
7,scaled,"[-5, 5]",5.0,1,6,wp,WP,0.225,0.25829067826271057,0.017463212022024284,0.07521694898605347,0.0003789964539464563
7,scaled,"[-5, 5]",5.0,1,7,np,IS-NP,0.15,0.9188836812973022,0.1215876079678613,0.009526151232421398,4.0092694689519703e-05
7,scaled,"[-5, 5]",5.0,1,7,np_fan_in,Fan-in NP,0.1,0.6052388548851013,0.04847155589037963,0.1060895323753357,0.0005128217162564397
7,scaled,"[-5, 5]",5.0,1,7,np_fixed,Vanilla NP,0.3,0.6975805163383484,0.051247246544395844,0.10313603281974792,0.00035286578349769115
7,scaled,"[-5, 5]",5.0,1,7,wp,WP,0.225,0.613242506980896,0.04844945810206506,0.06527791172266006,0.00032185803866013885
7,scaled,"[-5, 5]",5.0,120,0,np,IS-NP,0.15,0.798184871673584,0.11242968854688419,0.004263478796929121,3.281033059465699e-05
7,scaled,"[-5, 5]",5.0,120,0,np_fan_in,Fan-in NP,0.1,0.5242771506309509,0.0386316814749686,0.03966568782925606,0.00017889328591991216
7,scaled,"[-5, 5]",5.0,120,0,np_fixed,Vanilla NP,0.3,0.4764772355556488,0.0331959826615711,0.038079313933849335,0.00015687193081248552
7,scaled,"[-5, 5]",5.0,120,0,wp,WP,0.225,0.47987112402915955,0.03944654457154684,0.04813626408576965,0.00025060499319806695
7,scaled,"[-5, 5]",5.0,120,1,np,IS-NP,0.15,0.6677955389022827,0.05468323062911319,0.005721311084926128,2.6311945475754328e-05
7,scaled,"[-5, 5]",5.0,120,1,np_fan_in,Fan-in NP,0.1,0.3620665669441223,0.02105740632129406,0.053285449743270874,0.00018987469957210124
7,scaled,"[-5, 5]",5.0,120,1,np_fixed,Vanilla NP,0.3,0.4032609760761261,0.02982184279959862,0.05409463867545128,0.0002579140127636492
7,scaled,"[-5, 5]",5.0,120,1,wp,WP,0.225,0.11612530052661896,0.007310973195186913,0.05987020954489708,0.00031366501934826374
7,scaled,"[-5, 5]",5.0,120,2,np,IS-NP,0.15,0.8495582342147827,0.106044083066566,0.008140288293361664,4.924732638755813e-05
7,scaled,"[-5, 5]",5.0,120,2,np_fan_in,Fan-in NP,0.1,0.6046479940414429,0.03581214138442495,0.08872874826192856,0.00029340459150262177
7,scaled,"[-5, 5]",5.0,120,2,np_fixed,Vanilla NP,0.3,0.6313691139221191,0.046973875941815395,0.09011037647724152,0.00038141716504469514
7,scaled,"[-5, 5]",5.0,120,2,wp,WP,0.225,0.25973087549209595,0.014241218232079215,0.06986991316080093,0.0003446307382546365
7,scaled,"[-5, 5]",5.0,120,3,np,IS-NP,0.15,0.8376367688179016,0.09398663240426686,0.006199810188263655,4.238614928908646e-05
7,scaled,"[-5, 5]",5.0,120,3,np_fan_in,Fan-in NP,0.1,0.6347408890724182,0.043920352121980005,0.05675948038697243,0.0001979271328309551
7,scaled,"[-5, 5]",5.0,120,3,np_fixed,Vanilla NP,0.3,0.6450974941253662,0.047883435413071614,0.05137011036276817,0.0002182458119932562
7,scaled,"[-5, 5]",5.0,120,3,wp,WP,0.225,0.3622887432575226,0.023982934358173225,0.06253048777580261,0.00033399599487893283
7,scaled,"[-5, 5]",5.0,120,4,np,IS-NP,0.15,0.8934946656227112,0.1773940240003867,0.005450607743114233,4.720349897979759e-05
7,scaled,"[-5, 5]",5.0,120,4,np_fan_in,Fan-in NP,0.1,0.7309482097625732,0.06144923488852025,0.044899966567754745,0.00014143293083179742
7,scaled,"[-5, 5]",5.0,120,4,np_fixed,Vanilla NP,0.3,0.6802602410316467,0.0601238574636227,0.04218677803874016,0.0001902919029816985
7,scaled,"[-5, 5]",5.0,120,4,wp,WP,0.225,0.5435727834701538,0.047328111330474106,0.05508819967508316,0.00026874395553022623
7,scaled,"[-5, 5]",5.0,120,5,np,IS-NP,0.15,0.9619141817092896,0.19467100415501287,0.005213272757828236,2.078259058180265e-05
7,scaled,"[-5, 5]",5.0,120,5,np_fan_in,Fan-in NP,0.1,0.7086080312728882,0.059002499797406925,0.04238039627671242,0.00016072660218924284
7,scaled,"[-5, 5]",5.0,120,5,np_fixed,Vanilla NP,0.3,0.6883160471916199,0.056726073182744585,0.04580295458436012,0.0001934769534273073
7,scaled,"[-5, 5]",5.0,120,5,wp,WP,0.225,0.7170310020446777,0.06598892113612843,0.055163633078336716,0.00025102580548264086
7,scaled,"[-5, 5]",5.0,120,6,np,IS-NP,0.15,0.8442085981369019,0.11297399461054738,0.0056950971484184265,3.392632061149925e-05
7,scaled,"[-5, 5]",5.0,120,6,np_fan_in,Fan-in NP,0.1,0.54566490650177,0.04215148145328082,0.0523841567337513,0.0002500385162420571
7,scaled,"[-5, 5]",5.0,120,6,np_fixed,Vanilla NP,0.3,0.46271342039108276,0.03862425588643722,0.050989314913749695,0.00028997694607824087
7,scaled,"[-5, 5]",5.0,120,6,wp,WP,0.225,0.3111336827278137,0.019053121864089917,0.05678749829530716,0.000276601524092257
7,scaled,"[-5, 5]",5.0,120,7,np,IS-NP,0.15,0.9691885709762573,0.27693959359506454,0.006848370190709829,4.4950927986064926e-05
7,scaled,"[-5, 5]",5.0,120,7,np_fan_in,Fan-in NP,0.1,0.7954578995704651,0.09064692906510269,0.07476817071437836,0.0003738367813639343
7,scaled,"[-5, 5]",5.0,120,7,np_fixed,Vanilla NP,0.3,0.854283332824707,0.09515931733440083,0.07092146575450897,0.00025882202317006886
7,scaled,"[-5, 5]",5.0,120,7,wp,WP,0.225,0.7806770205497742,0.09151644525894274,0.06164610758423805,0.0003517348668538034
7,scaled,"[-5, 5]",5.0,240,0,np,IS-NP,0.15,0.8909946084022522,0.1949773800683033,0.004990219604223967,5.463699562824331e-05
7,scaled,"[-5, 5]",5.0,240,0,np_fan_in,Fan-in NP,0.1,0.7390098571777344,0.06159455132243844,0.0374828465282917,0.00010962042870232835
7,scaled,"[-5, 5]",5.0,240,0,np_fixed,Vanilla NP,0.3,0.692130446434021,0.07099857304856413,0.03558313101530075,0.00018032036314252764
7,scaled,"[-5, 5]",5.0,240,0,wp,WP,0.225,0.6229655146598816,0.06373011778996443,0.0575142428278923,0.0003747589362319559
7,scaled,"[-5, 5]",5.0,240,1,np,IS-NP,0.15,0.8458371758460999,0.11750465035050486,0.006418507546186447,4.5684195356443524e-05
7,scaled,"[-5, 5]",5.0,240,1,np_fan_in,Fan-in NP,0.1,0.5682912468910217,0.04599621567637466,0.05222184956073761,0.0002512343053240329
7,scaled,"[-5, 5]",5.0,240,1,np_fixed,Vanilla NP,0.3,0.6010858416557312,0.044708034387925484,0.05500645935535431,0.00018708985589910299
7,scaled,"[-5, 5]",5.0,240,1,wp,WP,0.225,0.3749960660934448,0.02940022814461069,0.06895019114017487,0.00039271183777600527
7,scaled,"[-5, 5]",5.0,240,2,np,IS-NP,0.15,0.608149528503418,0.07053722120642002,0.007811051793396473,6.863429734949023e-05
7,scaled,"[-5, 5]",5.0,240,2,np_fan_in,Fan-in NP,0.1,0.26254546642303467,0.019667475766982533,0.0858837217092514,0.00047473458107560873
7,scaled,"[-5, 5]",5.0,240,2,np_fixed,Vanilla NP,0.3,-0.032140038907527924,-0.0014650141577779625,0.0766502246260643,0.0004121264792047441
7,scaled,"[-5, 5]",5.0,240,2,wp,WP,0.225,0.35207247734069824,0.028607340775003345,0.07469693571329117,0.0003751885087694973
7,scaled,"[-5, 5]",5.0,240,3,np,IS-NP,0.15,0.6937631964683533,0.08221145151280022,0.0063411942683160305,4.575810817186721e-05
7,scaled,"[-5, 5]",5.0,240,3,np_fan_in,Fan-in NP,0.1,0.43403246998786926,0.03533264665729803,0.044258683919906616,0.00023580349807161838
7,scaled,"[-5, 5]",5.0,240,3,np_fixed,Vanilla NP,0.3,0.5572414994239807,0.03688470307921913,0.04628314450383186,0.00012820101983379573
7,scaled,"[-5, 5]",5.0,240,3,wp,WP,0.225,0.3383261561393738,0.025978868653813453,0.06864585727453232,0.0003595548332668841
7,scaled,"[-5, 5]",5.0,240,4,np,IS-NP,0.15,0.6782259941101074,0.10091500629235574,0.005621249787509441,5.7747893151827157e-05
7,scaled,"[-5, 5]",5.0,240,4,np_fan_in,Fan-in NP,0.1,0.3788955509662628,0.030083862185225976,0.04225591570138931,0.00022664308198727667
7,scaled,"[-5, 5]",5.0,240,4,np_fixed,Vanilla NP,0.3,0.43271708488464355,0.026242399636733655,0.044318053871393204,0.00019564332615118474
7,scaled,"[-5, 5]",5.0,240,4,wp,WP,0.225,0.44854357838630676,0.0350693069480864,0.06931456178426743,0.00038887106347829103
7,scaled,"[-5, 5]",5.0,240,5,np,IS-NP,0.15,0.8023892045021057,0.10926352356715749,0.004793552681803703,3.766135705518536e-05
7,scaled,"[-5, 5]",5.0,240,5,np_fan_in,Fan-in NP,0.1,0.4896126985549927,0.03339734712111143,0.037708304822444916,0.00017124981968663633
7,scaled,"[-5, 5]",5.0,240,5,np_fixed,Vanilla NP,0.3,0.6793058514595032,0.054415687216896914,0.03669857233762741,0.00014243079931475222
7,scaled,"[-5, 5]",5.0,240,5,wp,WP,0.225,0.3733910322189331,0.028519502430572174,0.05673563480377197,0.00031379752908833325
7,scaled,"[-5, 5]",5.0,240,6,np,IS-NP,0.15,0.6548306941986084,0.06588395835642587,0.006509875413030386,4.1243845771532506e-05
7,scaled,"[-5, 5]",5.0,240,6,np_fan_in,Fan-in NP,0.1,0.3485009968280792,0.019923494641140373,0.04806298762559891,0.0002024735586019233
7,scaled,"[-5, 5]",5.0,240,6,np_fixed,Vanilla NP,0.3,0.471346378326416,0.028178393174069546,0.048210352659225464,0.0001676158863119781
7,scaled,"[-5, 5]",5.0,240,6,wp,WP,0.225,0.2502926290035248,0.017738400216815838,0.06597931683063507,0.0003582098288461566
7,scaled,"[-5, 5]",5.0,240,7,np,IS-NP,0.15,0.9313467144966125,0.22499208190711215,0.0061388323083519936,6.665116234216839e-05
7,scaled,"[-5, 5]",5.0,240,7,np_fan_in,Fan-in NP,0.1,0.7689153552055359,0.0686659247163334,0.04972110688686371,0.00017527455929666758
7,scaled,"[-5, 5]",5.0,240,7,np_fixed,Vanilla NP,0.3,0.819188117980957,0.07393754128570436,0.054259829223155975,0.000164028286235407
7,scaled,"[-5, 5]",5.0,240,7,wp,WP,0.225,0.5999991297721863,0.055363187848827995,0.0676351934671402,0.0003737230144906789
8,base,"[-1, 1]",1.0,1,0,np,IS-NP,0.15,0.9006974101066589,0.1337114508583909,0.012751639820635319,6.678926001768559e-05
8,base,"[-1, 1]",1.0,1,0,np_fan_in,Fan-in NP,0.1,0.9384020566940308,0.1358090785050687,0.012244322337210178,3.708265285240486e-05
8,base,"[-1, 1]",1.0,1,0,np_fixed,Vanilla NP,0.3,0.9229938387870789,0.13187045237100392,0.01278666965663433,4.178266317467205e-05
8,base,"[-1, 1]",1.0,1,0,wp,WP,0.225,0.5351788997650146,0.03695230204715093,0.08269768208265305,0.0003603257064241916
8,base,"[-1, 1]",1.0,1,1,np,IS-NP,0.15,0.9856861233711243,0.3294465181689399,0.007344870828092098,3.093389022978954e-05
8,base,"[-1, 1]",1.0,1,1,np_fan_in,Fan-in NP,0.1,0.9812299013137817,0.2987746783868033,0.00833741296082735,3.462402673903853e-05
8,base,"[-1, 1]",1.0,1,1,np_fixed,Vanilla NP,0.3,0.9746826887130737,0.2872594541249176,0.008464640937745571,4.659339538193308e-05
8,base,"[-1, 1]",1.0,1,1,wp,WP,0.225,0.898251473903656,0.1279785276517335,0.06264935433864594,0.00025917813763953745
8,base,"[-1, 1]",1.0,1,2,np,IS-NP,0.15,0.9738926291465759,0.2486204594063262,0.0177012849599123,7.455187733285129e-05
8,base,"[-1, 1]",1.0,1,2,np_fan_in,Fan-in NP,0.1,0.9751906991004944,0.23462490055438442,0.017291173338890076,6.186436803545803e-05
8,base,"[-1, 1]",1.0,1,2,np_fixed,Vanilla NP,0.3,0.9812580943107605,0.22672340086719486,0.017520513385534286,4.723984966403805e-05
8,base,"[-1, 1]",1.0,1,2,wp,WP,0.225,0.8120021820068359,0.08809205255189832,0.11205689609050751,0.0005284578073769808
8,base,"[-1, 1]",1.0,1,3,np,IS-NP,0.15,0.8340078592300415,0.07831659831378299,0.009186116978526115,3.0499246349791065e-05
8,base,"[-1, 1]",1.0,1,3,np_fan_in,Fan-in NP,0.1,0.9020522236824036,0.11970638731921403,0.0095362002030015,5.492577838595025e-05
8,base,"[-1, 1]",1.0,1,3,np_fixed,Vanilla NP,0.3,0.7357610464096069,0.07347291320541748,0.009051786735653877,5.043521014158614e-05
8,base,"[-1, 1]",1.0,1,3,wp,WP,0.225,0.5439189672470093,0.04375889855364221,0.06961650401353836,0.00032441416988149285
8,base,"[-1, 1]",1.0,1,4,np,IS-NP,0.15,0.930300235748291,0.16364385297250314,0.008765527047216892,4.555829946184531e-05
8,base,"[-1, 1]",1.0,1,4,np_fan_in,Fan-in NP,0.1,0.930206298828125,0.15732235990532598,0.009428651072084904,4.5926593884360045e-05
8,base,"[-1, 1]",1.0,1,4,np_fixed,Vanilla NP,0.3,0.9455004930496216,0.18383478964436412,0.008929683826863766,4.01757970394101e-05
8,base,"[-1, 1]",1.0,1,4,wp,WP,0.225,0.7595534324645996,0.07439495575054025,0.06620731204748154,0.0002662581391632557
8,base,"[-1, 1]",1.0,1,5,np,IS-NP,0.15,0.859946608543396,0.10467725743252837,0.01111803948879242,6.771689368179068e-05
8,base,"[-1, 1]",1.0,1,5,np_fan_in,Fan-in NP,0.1,0.9189262986183167,0.14414634226171377,0.01171142142266035,5.173764657229185e-05
8,base,"[-1, 1]",1.0,1,5,np_fixed,Vanilla NP,0.3,0.8876572251319885,0.13339744839443787,0.01060823816806078,6.335989019135013e-05
8,base,"[-1, 1]",1.0,1,5,wp,WP,0.225,0.6731526851654053,0.06032221800317832,0.08184369653463364,0.00039275333983823657
8,base,"[-1, 1]",1.0,1,6,np,IS-NP,0.15,0.6124297976493835,0.03329193221385746,0.0092539731413126,4.123374310438521e-05
8,base,"[-1, 1]",1.0,1,6,np_fan_in,Fan-in NP,0.1,0.8142361044883728,0.06358863048371859,0.008860747329890728,3.285513594164513e-05
8,base,"[-1, 1]",1.0,1,6,np_fixed,Vanilla NP,0.3,0.6931192278862,0.044526105201415096,0.009042776189744473,3.475554694887251e-05
8,base,"[-1, 1]",1.0,1,6,wp,WP,0.225,0.2824360430240631,0.014044077628932427,0.06342088431119919,0.000267029827227816
8,base,"[-1, 1]",1.0,1,7,np,IS-NP,0.15,0.9480758905410767,0.1970902334258426,0.013766760006546974,8.017513755476102e-05
8,base,"[-1, 1]",1.0,1,7,np_fan_in,Fan-in NP,0.1,0.927558183670044,0.17269549918904278,0.01341755036264658,7.628606545040384e-05
8,base,"[-1, 1]",1.0,1,7,np_fixed,Vanilla NP,0.3,0.9631779193878174,0.1885236333492988,0.013284209184348583,4.2921230487991124e-05
8,base,"[-1, 1]",1.0,1,7,wp,WP,0.225,0.7516729831695557,0.07286834103148673,0.09346440434455872,0.0004080778453499079
8,base,"[-1, 1]",1.0,120,0,np,IS-NP,0.15,0.9738086462020874,0.2642855374157079,0.004672515671700239,3.018953066202812e-05
8,base,"[-1, 1]",1.0,120,0,np_fan_in,Fan-in NP,0.1,0.9592102766036987,0.21030617057889078,0.005938924849033356,2.755661444098223e-05
8,base,"[-1, 1]",1.0,120,0,np_fixed,Vanilla NP,0.3,0.9740963578224182,0.26734695001699343,0.005701336078345776,5.5061373132048175e-05
8,base,"[-1, 1]",1.0,120,0,wp,WP,0.225,0.7835919857025146,0.0782524450851876,0.0537266843020916,0.0002448194718454033
8,base,"[-1, 1]",1.0,120,1,np,IS-NP,0.15,0.7539331316947937,0.07646752409539961,0.004335752222687006,2.048136229859665e-05
8,base,"[-1, 1]",1.0,120,1,np_fan_in,Fan-in NP,0.1,0.6857361793518066,0.06632501865969971,0.004931674804538488,2.7979776859865524e-05
8,base,"[-1, 1]",1.0,120,1,np_fixed,Vanilla NP,0.3,0.6465358734130859,0.05114836164666485,0.005089819896966219,2.3851289370213635e-05
8,base,"[-1, 1]",1.0,120,1,wp,WP,0.225,0.43478116393089294,0.027363697751328193,0.04833297058939934,0.00022100711066741496
8,base,"[-1, 1]",1.0,120,2,np,IS-NP,0.15,0.9900495409965515,0.384171755273322,0.005398814100772142,2.894905446737539e-05
8,base,"[-1, 1]",1.0,120,2,np_fan_in,Fan-in NP,0.1,0.9879637360572815,0.3767208594304975,0.006757785100489855,2.936131386377383e-05
8,base,"[-1, 1]",1.0,120,2,np_fixed,Vanilla NP,0.3,0.9916222095489502,0.3714889597380534,0.006723267957568169,2.0456785932765342e-05
8,base,"[-1, 1]",1.0,120,2,wp,WP,0.225,0.8736502528190613,0.12221988183349215,0.05448445305228233,0.00029716422432102263
8,base,"[-1, 1]",1.0,120,3,np,IS-NP,0.15,0.9697479009628296,0.186667750220901,0.005790274124592543,2.414159826003015e-05
8,base,"[-1, 1]",1.0,120,3,np_fan_in,Fan-in NP,0.1,0.9546821117401123,0.1877816870973523,0.006601447705179453,3.391220161574893e-05
8,base,"[-1, 1]",1.0,120,3,np_fixed,Vanilla NP,0.3,0.9335266351699829,0.17336306479555788,0.006909440271556377,4.309146970626898e-05
8,base,"[-1, 1]",1.0,120,3,wp,WP,0.225,0.7424271702766418,0.06664410265172288,0.05610600858926773,0.00023594548110850155
8,base,"[-1, 1]",1.0,120,4,np,IS-NP,0.15,0.9031794667243958,0.09908601505255016,0.005966628435999155,2.6570425688987598e-05
8,base,"[-1, 1]",1.0,120,4,np_fan_in,Fan-in NP,0.1,0.8691038489341736,0.11156772545073182,0.0071631912142038345,3.6265788367018104e-05
8,base,"[-1, 1]",1.0,120,4,np_fixed,Vanilla NP,0.3,0.7943273782730103,0.0811207072903926,0.006963467691093683,5.170147414901294e-05
8,base,"[-1, 1]",1.0,120,4,wp,WP,0.225,0.5236164927482605,0.03951310982083669,0.06029532104730606,0.00030104961479082704
8,base,"[-1, 1]",1.0,120,5,np,IS-NP,0.15,0.4886602759361267,0.03480160550631505,0.006076771765947342,2.8406129786162637e-05
8,base,"[-1, 1]",1.0,120,5,np_fan_in,Fan-in NP,0.1,0.3154582381248474,0.018565878995286767,0.006612587720155716,3.1882103940006346e-05
8,base,"[-1, 1]",1.0,120,5,np_fixed,Vanilla NP,0.3,0.42638900876045227,0.023915277545287,0.007207147777080536,3.5526427382137626e-05
8,base,"[-1, 1]",1.0,120,5,wp,WP,0.225,0.3249037563800812,0.02147563640479954,0.06017640605568886,0.00024436559760943055
8,base,"[-1, 1]",1.0,120,6,np,IS-NP,0.15,0.8751262426376343,0.11426495757089773,0.005367249250411987,2.737755494308658e-05
8,base,"[-1, 1]",1.0,120,6,np_fan_in,Fan-in NP,0.1,0.8204655051231384,0.10338484970585947,0.006305041257292032,3.597160684876144e-05
8,base,"[-1, 1]",1.0,120,6,np_fixed,Vanilla NP,0.3,0.8294423818588257,0.1177580228371274,0.006046032067388296,4.87741272081621e-05
8,base,"[-1, 1]",1.0,120,6,wp,WP,0.225,0.5738705992698669,0.04448470464534087,0.05270612984895706,0.0002179196017095819
8,base,"[-1, 1]",1.0,120,7,np,IS-NP,0.15,0.7429057955741882,0.07945765648813298,0.004966301843523979,3.0854764190735295e-05
8,base,"[-1, 1]",1.0,120,7,np_fan_in,Fan-in NP,0.1,0.6906419992446899,0.05989217728880855,0.0059078834019601345,2.7781836251961067e-05
8,base,"[-1, 1]",1.0,120,7,np_fixed,Vanilla NP,0.3,0.48007717728614807,0.01881350354475823,0.006154362577944994,2.9373208235483617e-05
8,base,"[-1, 1]",1.0,120,7,wp,WP,0.225,0.2713032066822052,0.018533275286305675,0.05523248016834259,0.0002650630194693804
8,base,"[-1, 1]",1.0,240,0,np,IS-NP,0.15,0.9597545862197876,0.2616866190258103,0.005111401434987783,3.656485569081269e-05
8,base,"[-1, 1]",1.0,240,0,np_fan_in,Fan-in NP,0.1,0.9746146202087402,0.27817065330649104,0.005513947922736406,2.879902058339212e-05
8,base,"[-1, 1]",1.0,240,0,np_fixed,Vanilla NP,0.3,0.975996732711792,0.2725924961656953,0.005820692516863346,2.968856097140815e-05
8,base,"[-1, 1]",1.0,240,0,wp,WP,0.225,0.8659327626228333,0.11348626644175966,0.05155244097113609,0.00025941466446965933
8,base,"[-1, 1]",1.0,240,1,np,IS-NP,0.15,0.5591593980789185,0.05692807977999716,0.004095425829291344,3.156909588142298e-05
8,base,"[-1, 1]",1.0,240,1,np_fan_in,Fan-in NP,0.1,0.6724584698677063,0.04915314353102076,0.005057502072304487,1.6255235095741227e-05
8,base,"[-1, 1]",1.0,240,1,np_fixed,Vanilla NP,0.3,0.49052464962005615,0.0337156008901123,0.00558794941753149,2.2712538338964805e-05
8,base,"[-1, 1]",1.0,240,1,wp,WP,0.225,0.05853435397148132,0.005300039583138035,0.04455867409706116,0.00021838834800291806
8,base,"[-1, 1]",1.0,240,2,np,IS-NP,0.15,0.9853882789611816,0.34919470110035034,0.005341775715351105,3.139642285532318e-05
8,base,"[-1, 1]",1.0,240,2,np_fan_in,Fan-in NP,0.1,0.9873383045196533,0.3245026378387896,0.006358202546834946,2.8911823392263614e-05
8,base,"[-1, 1]",1.0,240,2,np_fixed,Vanilla NP,0.3,0.9868439435958862,0.32805293103835237,0.006125728599727154,2.761742507573217e-05
8,base,"[-1, 1]",1.0,240,2,wp,WP,0.225,0.848105251789093,0.10808418134256499,0.051116447895765305,0.00028298760298639536
8,base,"[-1, 1]",1.0,240,3,np,IS-NP,0.15,0.9572616815567017,0.23974542778353983,0.005737228784710169,3.701401510625146e-05
8,base,"[-1, 1]",1.0,240,3,np_fan_in,Fan-in NP,0.1,0.9781473278999329,0.24254188029002155,0.006787960883229971,2.9139822800061665e-05
